timestamp,grid_consumption,ev,pv_production,total_consumption,inflex_load,grid_consumption_excl_ev
2024-01-01 00:00:00+01:00,124.25,0.0,0,124.25,124.25,124.25
2024-01-01 00:15:00+01:00,130.375,0.0,0,130.375,130.375,130.375
2024-01-01 00:30:00+01:00,142.625,0.0,0,142.625,142.625,142.625
2024-01-01 00:45:00+01:00,140.875,0.0,0,140.875,140.875,140.875
2024-01-01 01:00:00+01:00,136.5,0.0,0,136.5,136.5,136.5
2024-01-01 01:15:00+01:00,141.75,0.0,0,141.75,141.75,141.75
2024-01-01 01:30:00+01:00,140.875,0.0,0,140.875,140.875,140.875
2024-01-01 01:45:00+01:00,135.625,0.0,0,135.625,135.625,135.625
2024-01-01 02:00:00+01:00,140.875,0.0,0,140.875,140.875,140.875
2024-01-01 02:15:00+01:00,129.5,0.0,0,129.5,129.5,129.5
2024-01-01 02:30:00+01:00,126.875,0.0,0,126.875,126.875,126.875
2024-01-01 02:45:00+01:00,129.5,0.0,0,129.5,129.5,129.5
2024-01-01 03:00:00+01:00,126.875,0.0,0,126.875,126.875,126.875
2024-01-01 03:15:00+01:00,134.75,0.0,0,134.75,134.75,134.75
2024-01-01 03:30:00+01:00,130.375,0.0,0,130.375,130.375,130.375
2024-01-01 03:45:00+01:00,132.125,0.0,0,132.125,132.125,132.125
2024-01-01 04:00:00+01:00,131.25,0.0,0,131.25,131.25,131.25
2024-01-01 04:15:00+01:00,129.5,0.0,0,129.5,129.5,129.5
2024-01-01 04:30:00+01:00,145.25,0.0,0,145.25,145.25,145.25
2024-01-01 04:45:00+01:00,138.25,0.0,0,138.25,138.25,138.25
2024-01-01 05:00:00+01:00,136.5,0.0,0,136.5,136.5,136.5
2024-01-01 05:15:00+01:00,140.875,0.0,0,140.875,140.875,140.875
2024-01-01 05:30:00+01:00,135.625,0.0,0,135.625,135.625,135.625
2024-01-01 05:45:00+01:00,134.75,0.0,0,134.75,134.75,134.75
2024-01-01 06:00:00+01:00,136.5,0.0,0,136.5,136.5,136.5
2024-01-01 06:15:00+01:00,131.25,0.0,0,131.25,131.25,131.25
2024-01-01 06:30:00+01:00,130.375,0.0,0,130.375,130.375,130.375
2024-01-01 06:45:00+01:00,130.375,0.0,0,130.375,130.375,130.375
2024-01-01 07:00:00+01:00,127.75,0.0,0,127.75,127.75,127.75
2024-01-01 07:15:00+01:00,136.5,0.0,0,136.5,136.5,136.5
2024-01-01 07:30:00+01:00,130.375,0.0,0,130.375,130.375,130.375
2024-01-01 07:45:00+01:00,132.125,0.0,0,132.125,132.125,132.125
2024-01-01 08:00:00+01:00,130.375,0.0,0,130.375,130.375,130.375
2024-01-01 08:15:00+01:00,131.25,0.0,0,131.25,131.25,131.25
2024-01-01 08:30:00+01:00,134.75,0.0,0,134.75,134.75,134.75
2024-01-01 08:45:00+01:00,135.625,0.0,0,135.625,135.625,135.625
2024-01-01 09:00:00+01:00,133.875,0.0,0,133.875,133.875,133.875
2024-01-01 09:15:00+01:00,137.375,0.0,0,137.375,137.375,137.375
2024-01-01 09:30:00+01:00,131.25,0.0,0,131.25,131.25,131.25
2024-01-01 09:45:00+01:00,136.5,0.0,0,136.5,136.5,136.5
2024-01-01 10:00:00+01:00,144.375,0.0,0,144.375,144.375,144.375
2024-01-01 10:15:00+01:00,133.875,0.0,0,133.875,133.875,133.875
2024-01-01 10:30:00+01:00,131.25,0.0,0,131.25,131.25,131.25
2024-01-01 10:45:00+01:00,130.375,0.0,0,130.375,130.375,130.375
2024-01-01 11:00:00+01:00,128.625,0.0,0,128.625,128.625,128.625
2024-01-01 11:15:00+01:00,140.0,0.0,0,140.0,140.0,140.0
2024-01-01 11:30:00+01:00,131.25,0.0,0,131.25,131.25,131.25
2024-01-01 11:45:00+01:00,130.375,0.0,0,130.375,130.375,130.375
2024-01-01 12:00:00+01:00,124.25,0.0,0,124.25,124.25,124.25
2024-01-01 12:15:00+01:00,127.75,0.0,0,127.75,127.75,127.75
2024-01-01 12:30:00+01:00,140.0,0.0,0,140.0,140.0,140.0
2024-01-01 12:45:00+01:00,133.0,0.0,0,133.0,133.0,133.0
2024-01-01 13:00:00+01:00,135.625,0.0,0,135.625,135.625,135.625
2024-01-01 13:15:00+01:00,137.375,0.0,0,137.375,137.375,137.375
2024-01-01 13:30:00+01:00,133.0,0.0,0,133.0,133.0,133.0
2024-01-01 13:45:00+01:00,137.375,0.0,0,137.375,137.375,137.375
2024-01-01 14:00:00+01:00,130.375,0.0,0,130.375,130.375,130.375
2024-01-01 14:15:00+01:00,130.375,0.0,0,130.375,130.375,130.375
2024-01-01 14:30:00+01:00,126.0,0.0,0,126.0,126.0,126.0
2024-01-01 14:45:00+01:00,127.75,0.0,0,127.75,127.75,127.75
2024-01-01 15:00:00+01:00,124.25,0.0,0,124.25,124.25,124.25
2024-01-01 15:15:00+01:00,126.875,0.0,0,126.875,126.875,126.875
2024-01-01 15:30:00+01:00,127.75,0.0,0,127.75,127.75,127.75
2024-01-01 15:45:00+01:00,126.0,0.0,0,126.0,126.0,126.0
2024-01-01 16:00:00+01:00,133.0,0.0,0,133.0,133.0,133.0
2024-01-01 16:15:00+01:00,132.125,0.0,0,132.125,132.125,132.125
2024-01-01 16:30:00+01:00,133.875,0.0,0,133.875,133.875,133.875
2024-01-01 16:45:00+01:00,139.125,0.0,0,139.125,139.125,139.125
2024-01-01 17:00:00+01:00,132.125,0.0,0,132.125,132.125,132.125
2024-01-01 17:15:00+01:00,132.125,0.0,0,132.125,132.125,132.125
2024-01-01 17:30:00+01:00,134.75,0.0,0,134.75,134.75,134.75
2024-01-01 17:45:00+01:00,130.375,0.0,0,130.375,130.375,130.375
2024-01-01 18:00:00+01:00,132.125,0.0,0,132.125,132.125,132.125
2024-01-01 18:15:00+01:00,128.625,0.0,0,128.625,128.625,128.625
2024-01-01 18:30:00+01:00,126.0,0.0,0,126.0,126.0,126.0
2024-01-01 18:45:00+01:00,127.75,0.0,0,127.75,127.75,127.75
2024-01-01 19:00:00+01:00,128.625,0.0,0,128.625,128.625,128.625
2024-01-01 19:15:00+01:00,132.125,0.0,0,132.125,132.125,132.125
2024-01-01 19:30:00+01:00,137.375,0.0,0,137.375,137.375,137.375
2024-01-01 19:45:00+01:00,136.5,0.0,0,136.5,136.5,136.5
2024-01-01 20:00:00+01:00,138.25,0.0,0,138.25,138.25,138.25
2024-01-01 20:15:00+01:00,139.125,0.0,0,139.125,139.125,139.125
2024-01-01 20:30:00+01:00,140.0,0.0,0,140.0,140.0,140.0
2024-01-01 20:45:00+01:00,144.375,0.0,0,144.375,144.375,144.375
2024-01-01 21:00:00+01:00,127.75,0.0,0,127.75,127.75,127.75
2024-01-01 21:15:00+01:00,127.75,0.0,0,127.75,127.75,127.75
2024-01-01 21:30:00+01:00,126.875,0.0,0,126.875,126.875,126.875
2024-01-01 21:45:00+01:00,134.75,0.0,0,134.75,134.75,134.75
2024-01-01 22:00:00+01:00,128.625,0.0,0,128.625,128.625,128.625
2024-01-01 22:15:00+01:00,131.25,0.0,0,131.25,131.25,131.25
2024-01-01 22:30:00+01:00,124.25,0.0,0,124.25,124.25,124.25
2024-01-01 22:45:00+01:00,128.625,0.0,0,128.625,128.625,128.625
2024-01-01 23:00:00+01:00,130.375,0.0,0,130.375,130.375,130.375
2024-01-01 23:15:00+01:00,130.375,0.0,0,130.375,130.375,130.375
2024-01-01 23:30:00+01:00,137.375,0.0,0,137.375,137.375,137.375
2024-01-01 23:45:00+01:00,131.25,0.0,0,131.25,131.25,131.25
2024-01-02 00:00:00+01:00,130.375,0.0,0,130.375,130.375,130.375
2024-01-02 00:15:00+01:00,138.25,0.0,0,138.25,138.25,138.25
2024-01-02 00:30:00+01:00,134.75,0.0,0,134.75,134.75,134.75
2024-01-02 00:45:00+01:00,129.5,0.0,0,129.5,129.5,129.5
2024-01-02 01:00:00+01:00,126.875,0.0,0,126.875,126.875,126.875
2024-01-02 01:15:00+01:00,125.125,0.0,0,125.125,125.125,125.125
2024-01-02 01:30:00+01:00,125.125,0.0,0,125.125,125.125,125.125
2024-01-02 01:45:00+01:00,131.25,0.0,0,131.25,131.25,131.25
2024-01-02 02:00:00+01:00,128.625,0.0,0,128.625,128.625,128.625
2024-01-02 02:15:00+01:00,127.75,0.0,0,127.75,127.75,127.75
2024-01-02 02:30:00+01:00,135.625,0.0,0,135.625,135.625,135.625
2024-01-02 02:45:00+01:00,133.0,0.0,0,133.0,133.0,133.0
2024-01-02 03:00:00+01:00,136.5,0.0,0,136.5,136.5,136.5
2024-01-02 03:15:00+01:00,133.0,0.0,0,133.0,133.0,133.0
2024-01-02 03:30:00+01:00,135.625,0.0,0,135.625,135.625,135.625
2024-01-02 03:45:00+01:00,132.125,0.0,0,132.125,132.125,132.125
2024-01-02 04:00:00+01:00,133.0,0.0,0,133.0,133.0,133.0
2024-01-02 04:15:00+01:00,133.875,0.0,0,133.875,133.875,133.875
2024-01-02 04:30:00+01:00,134.75,0.0,0,134.75,134.75,134.75
2024-01-02 04:45:00+01:00,126.875,0.0,0,126.875,126.875,126.875
2024-01-02 05:00:00+01:00,126.0,0.0,0,126.0,126.0,126.0
2024-01-02 05:15:00+01:00,129.5,0.0,0,129.5,129.5,129.5
2024-01-02 05:30:00+01:00,142.625,0.0,0,142.625,142.625,142.625
2024-01-02 05:45:00+01:00,152.25,0.0,0,152.25,152.25,152.25
2024-01-02 06:00:00+01:00,195.125,0.0,0,195.125,195.125,195.125
2024-01-02 06:15:00+01:00,224.875,0.0,0,224.875,224.875,224.875
2024-01-02 06:30:00+01:00,246.75,0.0,0,246.75,246.75,246.75
2024-01-02 06:45:00+01:00,254.625,0.0,0,254.625,254.625,254.625
2024-01-02 07:00:00+01:00,286.125,0.0,0,286.125,286.125,286.125
2024-01-02 07:15:00+01:00,340.375,0.0,0,340.375,340.375,340.375
2024-01-02 07:30:00+01:00,432.25,0.0,0,432.25,432.25,432.25
2024-01-02 07:45:00+01:00,439.25,0.0,0,439.25,439.25,439.25
2024-01-02 08:00:00+01:00,457.625,0.0,0,457.625,457.625,457.625
2024-01-02 08:15:00+01:00,458.5,0.0,0,458.5,458.5,458.5
2024-01-02 08:30:00+01:00,457.625,0.0,0,457.625,457.625,457.625
2024-01-02 08:45:00+01:00,434.875,0.0,0,434.875,434.875,434.875
2024-01-02 09:00:00+01:00,469.875,0.0,0,469.875,469.875,469.875
2024-01-02 09:15:00+01:00,474.25,0.0,0,474.25,474.25,474.25
2024-01-02 09:30:00+01:00,453.25,0.0,0,453.25,453.25,453.25
2024-01-02 09:45:00+01:00,455.0,0.0,0,455.0,455.0,455.0
2024-01-02 10:00:00+01:00,444.5,0.0,0,444.5,444.5,444.5
2024-01-02 10:15:00+01:00,447.125,0.0,0,447.125,447.125,447.125
2024-01-02 10:30:00+01:00,419.125,0.0,0,419.125,419.125,419.125
2024-01-02 10:45:00+01:00,442.75,0.0,0,442.75,442.75,442.75
2024-01-02 11:00:00+01:00,484.75,0.0,0,484.75,484.75,484.75
2024-01-02 11:15:00+01:00,453.25,0.0,0,453.25,453.25,453.25
2024-01-02 11:30:00+01:00,490.0,0.0,0,490.0,490.0,490.0
2024-01-02 11:45:00+01:00,488.25,0.0,0,488.25,488.25,488.25
2024-01-02 12:00:00+01:00,507.5,0.0,0,507.5,507.5,507.5
2024-01-02 12:15:00+01:00,497.0,0.0,0,497.0,497.0,497.0
2024-01-02 12:30:00+01:00,475.125,0.0,0,475.125,475.125,475.125
2024-01-02 12:45:00+01:00,483.875,0.0,0,483.875,483.875,483.875
2024-01-02 13:00:00+01:00,444.5,0.0,0,444.5,444.5,444.5
2024-01-02 13:15:00+01:00,441.0,0.0,0,441.0,441.0,441.0
2024-01-02 13:30:00+01:00,454.125,0.0,0,454.125,454.125,454.125
2024-01-02 13:45:00+01:00,385.0,0.0,0,385.0,385.0,385.0
2024-01-02 14:00:00+01:00,406.875,0.0,0,406.875,406.875,406.875
2024-01-02 14:15:00+01:00,488.25,0.0,0,488.25,488.25,488.25
2024-01-02 14:30:00+01:00,473.375,0.0,0,473.375,473.375,473.375
2024-01-02 14:45:00+01:00,496.125,0.0,0,496.125,496.125,496.125
2024-01-02 15:00:00+01:00,454.125,0.0,0,454.125,454.125,454.125
2024-01-02 15:15:00+01:00,453.25,0.0,0,453.25,453.25,453.25
2024-01-02 15:30:00+01:00,457.625,0.0,0,457.625,457.625,457.625
2024-01-02 15:45:00+01:00,458.5,0.0,0,458.5,458.5,458.5
2024-01-02 16:00:00+01:00,476.0,0.0,0,476.0,476.0,476.0
2024-01-02 16:15:00+01:00,493.5,0.0,0,493.5,493.5,493.5
2024-01-02 16:30:00+01:00,482.125,0.0,0,482.125,482.125,482.125
2024-01-02 16:45:00+01:00,487.375,0.0,0,487.375,487.375,487.375
2024-01-02 17:00:00+01:00,489.125,0.0,0,489.125,489.125,489.125
2024-01-02 17:15:00+01:00,484.75,0.0,0,484.75,484.75,484.75
2024-01-02 17:30:00+01:00,459.375,0.0,0,459.375,459.375,459.375
2024-01-02 17:45:00+01:00,440.125,0.0,0,440.125,440.125,440.125
2024-01-02 18:00:00+01:00,497.875,0.0,0,497.875,497.875,497.875
2024-01-02 18:15:00+01:00,438.375,0.0,0,438.375,438.375,438.375
2024-01-02 18:30:00+01:00,446.25,0.0,0,446.25,446.25,446.25
2024-01-02 18:45:00+01:00,429.625,0.0,0,429.625,429.625,429.625
2024-01-02 19:00:00+01:00,425.25,0.0,0,425.25,425.25,425.25
2024-01-02 19:15:00+01:00,474.25,0.0,0,474.25,474.25,474.25
2024-01-02 19:30:00+01:00,476.0,0.0,0,476.0,476.0,476.0
2024-01-02 19:45:00+01:00,485.625,0.0,0,485.625,485.625,485.625
2024-01-02 20:00:00+01:00,472.5,0.0,0,472.5,472.5,472.5
2024-01-02 20:15:00+01:00,502.25,0.0,0,502.25,502.25,502.25
2024-01-02 20:30:00+01:00,480.375,0.0,0,480.375,480.375,480.375
2024-01-02 20:45:00+01:00,476.0,0.0,0,476.0,476.0,476.0
2024-01-02 21:00:00+01:00,453.25,0.0,0,453.25,453.25,453.25
2024-01-02 21:15:00+01:00,429.625,0.0,0,429.625,429.625,429.625
2024-01-02 21:30:00+01:00,419.125,0.0,0,419.125,419.125,419.125
2024-01-02 21:45:00+01:00,327.25,0.0,0,327.25,327.25,327.25
2024-01-02 22:00:00+01:00,341.25,0.0,0,341.25,341.25,341.25
2024-01-02 22:15:00+01:00,348.25,0.0,0,348.25,348.25,348.25
2024-01-02 22:30:00+01:00,346.5,0.0,0,346.5,346.5,346.5
2024-01-02 22:45:00+01:00,372.75,0.0,0,372.75,372.75,372.75
2024-01-02 23:00:00+01:00,421.75,0.0,0,421.75,421.75,421.75
2024-01-02 23:15:00+01:00,398.125,0.0,0,398.125,398.125,398.125
2024-01-02 23:30:00+01:00,378.875,0.0,0,378.875,378.875,378.875
2024-01-02 23:45:00+01:00,348.25,0.0,0,348.25,348.25,348.25
2024-01-03 00:00:00+01:00,349.125,0.0,0,349.125,349.125,349.125
2024-01-03 00:15:00+01:00,338.625,0.0,0,338.625,338.625,338.625
2024-01-03 00:30:00+01:00,384.125,0.0,0,384.125,384.125,384.125
2024-01-03 00:45:00+01:00,380.625,0.0,0,380.625,380.625,380.625
2024-01-03 01:00:00+01:00,381.5,0.0,0,381.5,381.5,381.5
2024-01-03 01:15:00+01:00,364.0,0.0,0,364.0,364.0,364.0
2024-01-03 01:30:00+01:00,361.375,0.0,0,361.375,361.375,361.375
2024-01-03 01:45:00+01:00,352.625,0.0,0,352.625,352.625,352.625
2024-01-03 02:00:00+01:00,346.5,0.0,0,346.5,346.5,346.5
2024-01-03 02:15:00+01:00,350.875,0.0,0,350.875,350.875,350.875
2024-01-03 02:30:00+01:00,326.375,0.0,0,326.375,326.375,326.375
2024-01-03 02:45:00+01:00,349.125,0.0,0,349.125,349.125,349.125
2024-01-03 03:00:00+01:00,323.75,0.0,0,323.75,323.75,323.75
2024-01-03 03:15:00+01:00,320.25,0.0,0,320.25,320.25,320.25
2024-01-03 03:30:00+01:00,340.375,0.0,0,340.375,340.375,340.375
2024-01-03 03:45:00+01:00,383.25,0.0,0,383.25,383.25,383.25
2024-01-03 04:00:00+01:00,372.75,0.0,0,372.75,372.75,372.75
2024-01-03 04:15:00+01:00,355.25,0.0,0,355.25,355.25,355.25
2024-01-03 04:30:00+01:00,379.75,0.0,0,379.75,379.75,379.75
2024-01-03 04:45:00+01:00,380.625,0.0,0,380.625,380.625,380.625
2024-01-03 05:00:00+01:00,398.125,0.0,0,398.125,398.125,398.125
2024-01-03 05:15:00+01:00,383.25,0.0,0,383.25,383.25,383.25
2024-01-03 05:30:00+01:00,364.875,0.0,0,364.875,364.875,364.875
2024-01-03 05:45:00+01:00,352.625,0.0,0,352.625,352.625,352.625
2024-01-03 06:00:00+01:00,413.0,0.0,0,413.0,413.0,413.0
2024-01-03 06:15:00+01:00,409.5,0.0,0,409.5,409.5,409.5
2024-01-03 06:30:00+01:00,449.75,0.0,0,449.75,449.75,449.75
2024-01-03 06:45:00+01:00,463.75,0.0,0,463.75,463.75,463.75
2024-01-03 07:00:00+01:00,496.125,0.0,0,496.125,496.125,496.125
2024-01-03 07:15:00+01:00,501.375,0.0,0,501.375,501.375,501.375
2024-01-03 07:30:00+01:00,482.125,0.0,0,482.125,482.125,482.125
2024-01-03 07:45:00+01:00,497.875,0.0,0,497.875,497.875,497.875
2024-01-03 08:00:00+01:00,476.0,0.0,0,476.0,476.0,476.0
2024-01-03 08:15:00+01:00,495.25,0.0,0,495.25,495.25,495.25
2024-01-03 08:30:00+01:00,501.375,0.0,0,501.375,501.375,501.375
2024-01-03 08:45:00+01:00,497.875,0.0,0,497.875,497.875,497.875
2024-01-03 09:00:00+01:00,478.625,0.0,0,478.625,478.625,478.625
2024-01-03 09:15:00+01:00,497.875,0.0,0,497.875,497.875,497.875
2024-01-03 09:30:00+01:00,469.0,0.0,0,469.0,469.0,469.0
2024-01-03 09:45:00+01:00,460.25,0.0,0,460.25,460.25,460.25
2024-01-03 10:00:00+01:00,410.375,0.0,0,410.375,410.375,410.375
2024-01-03 10:15:00+01:00,386.75,0.0,0,386.75,386.75,386.75
2024-01-03 10:30:00+01:00,416.5,0.0,0,416.5,416.5,416.5
2024-01-03 10:45:00+01:00,410.375,0.0,0,410.375,410.375,410.375
2024-01-03 11:00:00+01:00,407.75,0.0,0,407.75,407.75,407.75
2024-01-03 11:15:00+01:00,418.25,0.0,0,418.25,418.25,418.25
2024-01-03 11:30:00+01:00,472.5,0.0,0,472.5,472.5,472.5
2024-01-03 11:45:00+01:00,490.0,0.0,0,490.0,490.0,490.0
2024-01-03 12:00:00+01:00,491.75,0.0,0,491.75,491.75,491.75
2024-01-03 12:15:00+01:00,451.5,0.0,0,451.5,451.5,451.5
2024-01-03 12:30:00+01:00,483.875,0.0,0,483.875,483.875,483.875
2024-01-03 12:45:00+01:00,476.875,0.0,0,476.875,476.875,476.875
2024-01-03 13:00:00+01:00,453.25,0.0,0,453.25,453.25,453.25
2024-01-03 13:15:00+01:00,472.5,0.0,0,472.5,472.5,472.5
2024-01-03 13:30:00+01:00,432.25,0.0,0,432.25,432.25,432.25
2024-01-03 13:45:00+01:00,404.25,0.0,0,404.25,404.25,404.25
2024-01-03 14:00:00+01:00,425.25,0.0,0,425.25,425.25,425.25
2024-01-03 14:15:00+01:00,443.625,0.0,0,443.625,443.625,443.625
2024-01-03 14:30:00+01:00,440.125,0.0,0,440.125,440.125,440.125
2024-01-03 14:45:00+01:00,472.5,0.0,0,472.5,472.5,472.5
2024-01-03 15:00:00+01:00,484.75,0.0,0,484.75,484.75,484.75
2024-01-03 15:15:00+01:00,476.0,0.0,0,476.0,476.0,476.0
2024-01-03 15:30:00+01:00,493.5,0.0,0,493.5,493.5,493.5
2024-01-03 15:45:00+01:00,490.875,0.0,0,490.875,490.875,490.875
2024-01-03 16:00:00+01:00,497.0,0.0,0,497.0,497.0,497.0
2024-01-03 16:15:00+01:00,496.125,0.0,0,496.125,496.125,496.125
2024-01-03 16:30:00+01:00,467.25,0.0,0,467.25,467.25,467.25
2024-01-03 16:45:00+01:00,465.5,0.0,0,465.5,465.5,465.5
2024-01-03 17:00:00+01:00,478.625,0.0,0,478.625,478.625,478.625
2024-01-03 17:15:00+01:00,450.625,0.0,0,450.625,450.625,450.625
2024-01-03 17:30:00+01:00,435.75,0.0,0,435.75,435.75,435.75
2024-01-03 17:45:00+01:00,460.25,0.0,0,460.25,460.25,460.25
2024-01-03 18:00:00+01:00,450.625,0.0,0,450.625,450.625,450.625
2024-01-03 18:15:00+01:00,422.625,0.0,0,422.625,422.625,422.625
2024-01-03 18:30:00+01:00,392.0,0.0,0,392.0,392.0,392.0
2024-01-03 18:45:00+01:00,383.25,0.0,0,383.25,383.25,383.25
2024-01-03 19:00:00+01:00,474.25,0.0,0,474.25,474.25,474.25
2024-01-03 19:15:00+01:00,444.5,0.0,0,444.5,444.5,444.5
2024-01-03 19:30:00+01:00,461.125,0.0,0,461.125,461.125,461.125
2024-01-03 19:45:00+01:00,438.375,0.0,0,438.375,438.375,438.375
2024-01-03 20:00:00+01:00,505.75,0.0,0,505.75,505.75,505.75
2024-01-03 20:15:00+01:00,483.0,0.0,0,483.0,483.0,483.0
2024-01-03 20:30:00+01:00,441.0,0.0,0,441.0,441.0,441.0
2024-01-03 20:45:00+01:00,409.5,0.0,0,409.5,409.5,409.5
2024-01-03 21:00:00+01:00,432.25,0.0,0,432.25,432.25,432.25
2024-01-03 21:15:00+01:00,472.5,0.0,0,472.5,472.5,472.5
2024-01-03 21:30:00+01:00,392.875,0.0,0,392.875,392.875,392.875
2024-01-03 21:45:00+01:00,328.125,0.0,0,328.125,328.125,328.125
2024-01-03 22:00:00+01:00,342.125,0.0,0,342.125,342.125,342.125
2024-01-03 22:15:00+01:00,370.125,0.0,0,370.125,370.125,370.125
2024-01-03 22:30:00+01:00,400.75,0.0,0,400.75,400.75,400.75
2024-01-03 22:45:00+01:00,427.875,0.0,0,427.875,427.875,427.875
2024-01-03 23:00:00+01:00,403.375,0.0,0,403.375,403.375,403.375
2024-01-03 23:15:00+01:00,432.25,0.0,0,432.25,432.25,432.25
2024-01-03 23:30:00+01:00,393.75,0.0,0,393.75,393.75,393.75
2024-01-03 23:45:00+01:00,387.625,0.0,0,387.625,387.625,387.625
2024-01-04 00:00:00+01:00,357.0,0.0,0,357.0,357.0,357.0
2024-01-04 00:15:00+01:00,356.125,0.0,0,356.125,356.125,356.125
2024-01-04 00:30:00+01:00,378.875,0.0,0,378.875,378.875,378.875
2024-01-04 00:45:00+01:00,418.25,0.0,0,418.25,418.25,418.25
2024-01-04 01:00:00+01:00,364.0,0.0,0,364.0,364.0,364.0
2024-01-04 01:15:00+01:00,366.625,0.0,0,366.625,366.625,366.625
2024-01-04 01:30:00+01:00,392.875,0.0,0,392.875,392.875,392.875
2024-01-04 01:45:00+01:00,360.5,0.0,0,360.5,360.5,360.5
2024-01-04 02:00:00+01:00,369.25,0.0,0,369.25,369.25,369.25
2024-01-04 02:15:00+01:00,348.25,0.0,0,348.25,348.25,348.25
2024-01-04 02:30:00+01:00,394.625,0.0,0,394.625,394.625,394.625
2024-01-04 02:45:00+01:00,344.75,0.0,0,344.75,344.75,344.75
2024-01-04 03:00:00+01:00,333.375,0.0,0,333.375,333.375,333.375
2024-01-04 03:15:00+01:00,354.375,0.0,0,354.375,354.375,354.375
2024-01-04 03:30:00+01:00,385.0,0.0,0,385.0,385.0,385.0
2024-01-04 03:45:00+01:00,360.5,0.0,0,360.5,360.5,360.5
2024-01-04 04:00:00+01:00,369.25,0.0,0,369.25,369.25,369.25
2024-01-04 04:15:00+01:00,402.5,0.0,0,402.5,402.5,402.5
2024-01-04 04:30:00+01:00,441.0,0.0,0,441.0,441.0,441.0
2024-01-04 04:45:00+01:00,423.5,0.0,0,423.5,423.5,423.5
2024-01-04 05:00:00+01:00,406.0,0.0,0,406.0,406.0,406.0
2024-01-04 05:15:00+01:00,381.5,0.0,0,381.5,381.5,381.5
2024-01-04 05:30:00+01:00,352.625,0.0,0,352.625,352.625,352.625
2024-01-04 05:45:00+01:00,348.25,0.0,0,348.25,348.25,348.25
2024-01-04 06:00:00+01:00,382.375,0.0,0,382.375,382.375,382.375
2024-01-04 06:15:00+01:00,443.625,0.0,0,443.625,443.625,443.625
2024-01-04 06:30:00+01:00,490.875,0.0,0,490.875,490.875,490.875
2024-01-04 06:45:00+01:00,538.125,0.0,0,538.125,538.125,538.125
2024-01-04 07:00:00+01:00,528.5,0.0,0,528.5,528.5,528.5
2024-01-04 07:15:00+01:00,531.125,0.0,0,531.125,531.125,531.125
2024-01-04 07:30:00+01:00,518.0,0.0,0,518.0,518.0,518.0
2024-01-04 07:45:00+01:00,532.0,0.0,0,532.0,532.0,532.0
2024-01-04 08:00:00+01:00,525.0,0.0,0,525.0,525.0,525.0
2024-01-04 08:15:00+01:00,486.5,0.0,0,486.5,486.5,486.5
2024-01-04 08:30:00+01:00,523.25,0.0,0,523.25,523.25,523.25
2024-01-04 08:45:00+01:00,500.5,0.0,0,500.5,500.5,500.5
2024-01-04 09:00:00+01:00,483.0,0.0,0,483.0,483.0,483.0
2024-01-04 09:15:00+01:00,536.375,0.0,0,536.375,536.375,536.375
2024-01-04 09:30:00+01:00,508.375,0.0,0,508.375,508.375,508.375
2024-01-04 09:45:00+01:00,492.625,0.0,0,492.625,492.625,492.625
2024-01-04 10:00:00+01:00,470.75,0.0,0,470.75,470.75,470.75
2024-01-04 10:15:00+01:00,474.25,0.0,0,474.25,474.25,474.25
2024-01-04 10:30:00+01:00,508.375,0.0,0,508.375,508.375,508.375
2024-01-04 10:45:00+01:00,469.0,0.0,0,469.0,469.0,469.0
2024-01-04 11:00:00+01:00,512.75,0.0,0,512.75,512.75,512.75
2024-01-04 11:15:00+01:00,490.0,0.0,0,490.0,490.0,490.0
2024-01-04 11:30:00+01:00,513.625,0.0,0,513.625,513.625,513.625
2024-01-04 11:45:00+01:00,497.0,0.0,0,497.0,497.0,497.0
2024-01-04 12:00:00+01:00,524.125,0.0,0,524.125,524.125,524.125
2024-01-04 12:15:00+01:00,492.625,0.0,0,492.625,492.625,492.625
2024-01-04 12:30:00+01:00,497.875,0.0,0,497.875,497.875,497.875
2024-01-04 12:45:00+01:00,498.75,0.0,0,498.75,498.75,498.75
2024-01-04 13:00:00+01:00,498.75,0.0,0,498.75,498.75,498.75
2024-01-04 13:15:00+01:00,493.5,0.0,0,493.5,493.5,493.5
2024-01-04 13:30:00+01:00,445.375,0.0,0,445.375,445.375,445.375
2024-01-04 13:45:00+01:00,397.25,0.0,0,397.25,397.25,397.25
2024-01-04 14:00:00+01:00,432.25,0.0,0,432.25,432.25,432.25
2024-01-04 14:15:00+01:00,484.75,0.0,0,484.75,484.75,484.75
2024-01-04 14:30:00+01:00,495.25,0.0,0,495.25,495.25,495.25
2024-01-04 14:45:00+01:00,488.25,0.0,0,488.25,488.25,488.25
2024-01-04 15:00:00+01:00,446.25,0.0,0,446.25,446.25,446.25
2024-01-04 15:15:00+01:00,509.25,0.0,0,509.25,509.25,509.25
2024-01-04 15:30:00+01:00,534.625,0.0,0,534.625,534.625,534.625
2024-01-04 15:45:00+01:00,549.5,0.0,0,549.5,549.5,549.5
2024-01-04 16:00:00+01:00,519.75,0.0,0,519.75,519.75,519.75
2024-01-04 16:15:00+01:00,483.875,0.0,0,483.875,483.875,483.875
2024-01-04 16:30:00+01:00,493.5,0.0,0,493.5,493.5,493.5
2024-01-04 16:45:00+01:00,506.625,0.0,0,506.625,506.625,506.625
2024-01-04 17:00:00+01:00,505.75,0.0,0,505.75,505.75,505.75
