timestamp,grid_consumption,price,pv_production,grid_injection,total_consumption,ev,inflex_load,grid_consumption_excl_ev,thermal_load,outdoor_temperature
2025-01-01 00:00:00+01:00,160.125,10.62,0.0,0.0,160.125,0.0,160.125,160.125,91.31386711775336,7.58
2025-01-01 00:15:00+01:00,161.875,10.62,0.0,0.0,161.875,0.0,161.875,161.875,91.31386711775336,7.58
2025-01-01 00:30:00+01:00,163.625,10.62,0.0,0.0,163.625,0.0,163.625,163.625,91.31386711775336,7.58
2025-01-01 00:45:00+01:00,154.0,10.62,0.0,0.0,154.0,0.0,154.0,154.0,91.31386711775336,7.58
2025-01-01 01:00:00+01:00,154.0,10.27,0.0,0.0,154.0,0.0,154.0,154.0,90.20163974725696,7.78
2025-01-01 01:15:00+01:00,158.375,10.27,0.0,0.0,158.375,0.0,158.375,158.375,90.20163974725696,7.78
2025-01-01 01:30:00+01:00,161.0,10.27,0.0,0.0,161.0,0.0,161.0,161.0,90.20163974725696,7.78
2025-01-01 01:45:00+01:00,151.375,10.27,0.0,0.0,151.375,0.0,151.375,151.375,90.20163974725696,7.78
2025-01-01 02:00:00+01:00,154.0,8.38,0.0,0.0,154.0,0.0,154.0,154.0,89.97919427315767,7.82
2025-01-01 02:15:00+01:00,157.5,8.38,0.0,0.0,157.5,0.0,157.5,157.5,89.97919427315767,7.82
2025-01-01 02:30:00+01:00,165.375,8.38,0.0,0.0,165.375,0.0,165.375,165.375,89.97919427315767,7.82
2025-01-01 02:45:00+01:00,155.75,8.38,0.0,0.0,155.75,0.0,155.75,155.75,89.97919427315767,7.82
2025-01-01 03:00:00+01:00,158.375,6.61,0.0,0.0,158.375,0.0,158.375,158.375,90.20163974725696,7.78
2025-01-01 03:15:00+01:00,155.75,6.61,0.0,0.0,155.75,0.0,155.75,155.75,90.20163974725696,7.78
2025-01-01 03:30:00+01:00,168.875,6.61,0.0,0.0,168.875,0.0,168.875,168.875,90.20163974725696,7.78
2025-01-01 03:45:00+01:00,163.625,6.61,0.0,0.0,163.625,0.0,163.625,163.625,90.20163974725696,7.78
2025-01-01 04:00:00+01:00,152.25,2.29,0.0,0.0,152.25,0.0,152.25,152.25,91.03581027512924,7.63
2025-01-01 04:15:00+01:00,153.125,2.29,0.0,0.0,153.125,0.0,153.125,153.125,91.03581027512924,7.63
2025-01-01 04:30:00+01:00,154.875,2.29,0.0,0.0,154.875,0.0,154.875,154.875,91.03581027512924,7.63
2025-01-01 04:45:00+01:00,166.25,2.29,0.0,0.0,166.25,0.0,166.25,166.25,91.03581027512924,7.63
2025-01-01 05:00:00+01:00,161.0,3.01,0.0,0.0,161.0,0.0,161.0,161.0,92.25926038267528,7.41
2025-01-01 05:15:00+01:00,160.125,3.01,0.0,0.0,160.125,0.0,160.125,160.125,92.25926038267528,7.41
2025-01-01 05:30:00+01:00,158.375,3.01,0.0,0.0,158.375,0.0,158.375,158.375,92.25926038267528,7.41
2025-01-01 05:45:00+01:00,166.25,3.01,0.0,0.0,166.25,0.0,166.25,166.25,92.25926038267528,7.41
2025-01-01 06:00:00+01:00,161.875,3.52,0.0,0.0,161.875,0.0,161.875,161.875,93.09343091054758,7.26
2025-01-01 06:15:00+01:00,147.875,3.52,0.0,0.0,147.875,0.0,147.875,147.875,93.09343091054758,7.26
2025-01-01 06:30:00+01:00,157.5,3.52,0.0,0.0,157.5,0.0,157.5,157.5,93.09343091054758,7.26
2025-01-01 06:45:00+01:00,169.75,3.52,0.0,0.0,169.75,0.0,169.75,169.75,93.09343091054758,7.26
2025-01-01 07:00:00+01:00,163.625,2.55,0.0,0.0,163.625,0.125,163.5,163.5,93.09343091054758,7.26
2025-01-01 07:15:00+01:00,163.625,2.55,0.0,0.0,163.625,0.0625,163.5625,163.5625,93.09343091054758,7.26
2025-01-01 07:30:00+01:00,170.625,2.55,0.0,0.0,170.625,0.0625,170.5625,170.5625,93.09343091054758,7.26
2025-01-01 07:45:00+01:00,170.625,2.55,0.0,0.0,170.625,0.0625,170.5625,170.5625,93.09343091054758,7.26
2025-01-01 08:00:00+01:00,173.25,4.24,0.0,0.0,173.25,0.0625,173.1875,173.1875,94.3168810180936,7.04
2025-01-01 08:15:00+01:00,168.875,4.24,0.0,0.0,168.875,0.125,168.75,168.75,94.3168810180936,7.04
2025-01-01 08:30:00+01:00,163.625,4.24,0.0,0.0,163.625,0.0625,163.5625,163.5625,94.3168810180936,7.04
2025-01-01 08:45:00+01:00,161.0,4.24,0.0,0.0,161.0,0.0625,160.9375,160.9375,94.3168810180936,7.04
2025-01-01 09:00:00+01:00,166.25,7.5,0.0,0.0,166.25,0.0625,166.1875,166.1875,94.3724923866184,7.03
2025-01-01 09:15:00+01:00,165.375,7.5,2.8,0.0,168.175,0.0625,168.1125,165.3125,94.3724923866184,7.03
2025-01-01 09:30:00+01:00,153.125,7.5,10.0,0.0,163.125,0.0625,163.0625,153.0625,94.3724923866184,7.03
2025-01-01 09:45:00+01:00,155.75,7.5,9.0,0.0,164.75,0.0625,164.6875,155.6875,94.3724923866184,7.03
2025-01-01 10:00:00+01:00,165.375,15.91,8.4,0.0,173.775,0.0625,173.7125,165.3125,92.648539962349,7.34
2025-01-01 10:15:00+01:00,160.125,15.91,7.3,0.0,167.425,0.125,167.3,160.0,92.648539962349,7.34
2025-01-01 10:30:00+01:00,163.625,15.91,7.3,0.0,170.925,0.0,170.925,163.625,92.648539962349,7.34
2025-01-01 10:45:00+01:00,162.75,15.91,8.8,0.0,171.55,0.125,171.425,162.625,92.648539962349,7.34
2025-01-01 11:00:00+01:00,154.0,20.59,14.3,0.0,168.3,0.125,168.175,153.875,90.09041701020732,7.8
2025-01-01 11:15:00+01:00,151.375,20.59,42.3,0.0,193.675,0.0,193.675,151.375,90.09041701020732,7.8
2025-01-01 11:30:00+01:00,144.375,20.59,39.2,0.0,183.575,0.125,183.45,144.25,90.09041701020732,7.8
2025-01-01 11:45:00+01:00,134.75,20.59,38.2,0.0,172.95,0.1875,172.7625,134.5625,90.09041701020732,7.8
2025-01-01 12:00:00+01:00,145.25,29.94,41.6,0.0,186.85,0.125,186.725,145.125,87.7547395321649,8.22
2025-01-01 12:15:00+01:00,157.5,29.94,31.0,0.0,188.5,0.125,188.375,157.375,87.7547395321649,8.22
2025-01-01 12:30:00+01:00,164.5,29.94,14.7,0.0,179.2,0.0625,179.1375,164.4375,87.7547395321649,8.22
2025-01-01 12:45:00+01:00,153.125,29.94,11.2,0.0,164.325,0.125,164.2,153.0,87.7547395321649,8.22
2025-01-01 13:00:00+01:00,153.125,37.14,9.3,0.0,162.425,0.125,162.3,153.0,86.80934626724297,8.39
2025-01-01 13:15:00+01:00,158.375,37.14,10.4,0.0,168.775,0.0,168.775,158.375,86.80934626724297,8.39
2025-01-01 13:30:00+01:00,162.75,37.14,17.3,0.0,180.05,0.0625,179.9875,162.6875,86.80934626724297,8.39
2025-01-01 13:45:00+01:00,155.75,37.14,12.5,0.0,168.25,0.0625,168.1875,155.6875,86.80934626724297,8.39
2025-01-01 14:00:00+01:00,159.25,26.32,14.4,0.0,173.65,0.125,173.525,159.125,84.75172563182467,8.76
2025-01-01 14:15:00+01:00,162.75,26.32,12.2,0.0,174.95,0.125,174.825,162.625,84.75172563182467,8.76
2025-01-01 14:30:00+01:00,168.875,26.32,4.8,0.0,173.675,0.125,173.55,168.75,84.75172563182467,8.76
2025-01-01 14:45:00+01:00,170.625,26.32,4.4,0.0,175.025,0.125,174.9,170.5,84.75172563182467,8.76
2025-01-01 15:00:00+01:00,165.375,22.1,2.8,0.0,168.175,0.0625,168.1125,165.3125,82.97216183903045,9.08
2025-01-01 15:15:00+01:00,163.625,22.1,5.4,0.0,169.025,0.125,168.9,163.5,82.97216183903045,9.08
2025-01-01 15:30:00+01:00,172.375,22.1,3.3,0.0,175.675,0.125,175.55,172.25,82.97216183903045,9.08
2025-01-01 15:45:00+01:00,170.625,22.1,1.9,0.0,172.525,0.125,172.4,170.5,82.97216183903045,9.08
2025-01-01 16:00:00+01:00,163.625,19.28,4.6,0.0,168.225,0.0625,168.1625,163.5625,80.63648436098804,9.5
2025-01-01 16:15:00+01:00,163.625,19.28,3.1,0.0,166.725,0.0,166.725,163.625,80.63648436098804,9.5
2025-01-01 16:30:00+01:00,160.125,19.28,0.5,0.0,160.625,0.0625,160.5625,160.0625,80.63648436098804,9.5
2025-01-01 16:45:00+01:00,167.125,19.28,0.6,0.0,167.725,0.125,167.6,167.0,80.63648436098804,9.5
2025-01-01 17:00:00+01:00,161.0,41.92,0.0,0.0,161.0,0.125,160.875,160.875,79.35742288491718,9.73
2025-01-01 17:15:00+01:00,165.375,41.92,0.0,0.0,165.375,0.125,165.25,165.25,79.35742288491718,9.73
2025-01-01 17:30:00+01:00,167.125,41.92,0.0,0.0,167.125,0.125,167.0,167.0,79.35742288491718,9.73
2025-01-01 17:45:00+01:00,173.25,41.92,0.0,0.0,173.25,0.125,173.125,173.125,79.35742288491718,9.73
2025-01-01 18:00:00+01:00,163.625,57.95,0.0,0.0,163.625,0.0,163.625,163.625,79.85792520164055,9.64
2025-01-01 18:15:00+01:00,159.25,57.95,0.0,0.0,159.25,0.0,159.25,159.25,79.85792520164055,9.64
2025-01-01 18:30:00+01:00,157.5,57.95,0.0,0.0,157.5,0.0,157.5,157.5,79.85792520164055,9.64
2025-01-01 18:45:00+01:00,168.0,57.95,0.0,0.0,168.0,0.0,168.0,168.0,79.85792520164055,9.64
2025-01-01 19:00:00+01:00,159.25,59.23,0.0,0.0,159.25,0.0,159.25,159.25,87.421071321016,8.28
2025-01-01 19:15:00+01:00,152.25,59.23,0.0,0.0,152.25,0.0,152.25,152.25,87.421071321016,8.28
2025-01-01 19:30:00+01:00,154.875,59.23,0.0,0.0,154.875,0.0,154.875,154.875,87.421071321016,8.28
2025-01-01 19:45:00+01:00,166.25,59.23,0.0,0.0,166.25,0.0,166.25,166.25,87.421071321016,8.28
2025-01-01 20:00:00+01:00,166.25,45.86,0.0,0.0,166.25,0.0,166.25,166.25,96.3745016535119,6.67
2025-01-01 20:15:00+01:00,155.75,45.86,0.0,0.0,155.75,0.0,155.75,155.75,96.3745016535119,6.67
2025-01-01 20:30:00+01:00,154.875,45.86,0.0,0.0,154.875,0.0,154.875,154.875,96.3745016535119,6.67
2025-01-01 20:45:00+01:00,158.375,45.86,0.0,0.0,158.375,0.0,158.375,158.375,96.3745016535119,6.67
2025-01-01 21:00:00+01:00,154.0,38.46,0.0,0.0,154.0,0.0,154.0,154.0,100.656577029923,5.9
2025-01-01 21:15:00+01:00,158.375,38.46,0.0,0.0,158.375,0.0,158.375,158.375,100.656577029923,5.9
2025-01-01 21:30:00+01:00,149.625,38.46,0.0,0.0,149.625,0.0,149.625,149.625,100.656577029923,5.9
2025-01-01 21:45:00+01:00,164.5,38.46,0.0,0.0,164.5,0.0,164.5,164.5,100.656577029923,5.9
2025-01-01 22:00:00+01:00,161.875,32.07,0.0,0.0,161.875,0.0,161.875,161.875,104.54937282666036,5.2
2025-01-01 22:15:00+01:00,167.125,32.07,0.0,0.0,167.125,0.0,167.125,167.125,104.54937282666036,5.2
2025-01-01 22:30:00+01:00,161.875,32.07,0.0,0.0,161.875,0.0,161.875,161.875,104.54937282666036,5.2
2025-01-01 22:45:00+01:00,164.5,32.07,0.0,0.0,164.5,0.0,164.5,164.5,104.54937282666036,5.2
2025-01-01 23:00:00+01:00,164.5,25.49,0.0,0.0,164.5,0.0,164.5,164.5,105.66160019715672,5.0
2025-01-01 23:15:00+01:00,167.125,25.49,0.0,0.0,167.125,0.0,167.125,167.125,105.66160019715672,5.0
2025-01-01 23:30:00+01:00,159.25,25.49,0.0,0.0,159.25,0.0,159.25,159.25,105.66160019715672,5.0
2025-01-01 23:45:00+01:00,148.75,25.49,0.0,0.0,148.75,0.0,148.75,148.75,105.66160019715672,5.0
2025-01-02 00:00:00+01:00,145.25,46.42,0.0,0.0,145.25,0.0,145.25,145.25,105.66160019715672,5.0
2025-01-02 00:15:00+01:00,157.5,46.42,0.0,0.0,157.5,0.0,157.5,157.5,105.66160019715672,5.0
2025-01-02 00:30:00+01:00,155.75,46.42,0.0,0.0,155.75,0.0,155.75,155.75,105.66160019715672,5.0
2025-01-02 00:45:00+01:00,151.375,46.42,0.0,0.0,151.375,0.0,151.375,151.375,105.66160019715672,5.0
2025-01-02 01:00:00+01:00,160.125,61.27,0.0,0.0,160.125,0.0,160.125,160.125,106.49577072502902,4.85
2025-01-02 01:15:00+01:00,161.875,61.27,0.0,0.0,161.875,0.0,161.875,161.875,106.49577072502902,4.85
2025-01-02 01:30:00+01:00,165.375,61.27,0.0,0.0,165.375,0.0,165.375,165.375,106.49577072502902,4.85
2025-01-02 01:45:00+01:00,162.75,61.27,0.0,0.0,162.75,0.0,162.75,162.75,106.49577072502902,4.85
2025-01-02 02:00:00+01:00,152.25,62.37,0.0,0.0,152.25,0.0,152.25,152.25,106.77382756765311,4.8
2025-01-02 02:15:00+01:00,148.75,62.37,0.0,0.0,148.75,0.0,148.75,148.75,106.77382756765311,4.8
2025-01-02 02:30:00+01:00,162.75,62.37,0.0,0.0,162.75,0.0,162.75,162.75,106.77382756765311,4.8
2025-01-02 02:45:00+01:00,165.375,62.37,0.0,0.0,165.375,0.0,165.375,165.375,106.77382756765311,4.8
2025-01-02 03:00:00+01:00,154.875,59.83,0.0,0.0,154.875,0.0,154.875,154.875,106.77382756765311,4.8
2025-01-02 03:15:00+01:00,156.625,59.83,0.0,0.0,156.625,0.0,156.625,156.625,106.77382756765311,4.8
2025-01-02 03:30:00+01:00,165.375,59.83,0.0,0.0,165.375,0.0,165.375,165.375,106.77382756765311,4.8
2025-01-02 03:45:00+01:00,168.0,59.83,0.0,0.0,168.0,0.0,168.0,168.0,106.77382756765311,4.8
2025-01-02 04:00:00+01:00,168.0,52.61,0.0,0.0,168.0,0.0,168.0,168.0,106.77382756765311,4.8
2025-01-02 04:15:00+01:00,156.625,52.61,0.0,0.0,156.625,0.0,156.625,156.625,106.77382756765311,4.8
2025-01-02 04:30:00+01:00,160.125,52.61,0.0,0.0,160.125,0.0,160.125,160.125,106.77382756765311,4.8
2025-01-02 04:45:00+01:00,161.0,52.61,0.0,0.0,161.0,0.0,161.0,161.0,106.77382756765311,4.8
2025-01-02 05:00:00+01:00,165.375,61.63,0.0,0.0,165.375,0.0,165.375,165.375,106.77382756765311,4.8
2025-01-02 05:15:00+01:00,163.625,61.63,0.0,0.0,163.625,0.0,163.625,163.625,106.77382756765311,4.8
2025-01-02 05:30:00+01:00,179.375,61.63,0.0,0.0,179.375,0.0,179.375,179.375,106.77382756765311,4.8
2025-01-02 05:45:00+01:00,194.25,61.63,0.0,0.0,194.25,0.0,194.25,194.25,106.77382756765311,4.8
2025-01-02 06:00:00+01:00,246.75,103.55,0.0,0.0,246.75,0.0,246.75,246.75,107.16310714732684,4.73
2025-01-02 06:15:00+01:00,280.875,103.55,0.0,0.0,280.875,0.0,280.875,280.875,107.16310714732684,4.73
2025-01-02 06:30:00+01:00,336.0,103.55,0.0,0.0,336.0,0.0,336.0,336.0,107.16310714732684,4.73
2025-01-02 06:45:00+01:00,347.375,103.55,0.0,0.0,347.375,0.0,347.375,347.375,107.16310714732684,4.73
2025-01-02 07:00:00+01:00,369.25,129.62,0.0,0.0,369.25,0.0625,369.1875,369.1875,107.8860549381495,4.6
2025-01-02 07:15:00+01:00,462.0,129.62,0.0,0.0,462.0,18.25,443.75,443.75,107.8860549381495,4.6
2025-01-02 07:30:00+01:00,473.375,129.62,0.0,0.0,473.375,18.25,455.125,455.125,107.8860549381495,4.6
2025-01-02 07:45:00+01:00,474.25,129.62,0.0,0.0,474.25,25.3125,448.9375,448.9375,107.8860549381495,4.6
2025-01-02 08:00:00+01:00,451.5,142.71,0.0,0.0,451.5,25.1875,426.3125,426.3125,107.94166630667432,4.59
2025-01-02 08:15:00+01:00,474.25,142.71,0.0,0.0,474.25,42.0,432.25,432.25,107.94166630667432,4.59
2025-01-02 08:30:00+01:00,518.0,142.71,0.0,0.0,518.0,49.8125,468.1875,468.1875,107.94166630667432,4.59
2025-01-02 08:45:00+01:00,536.375,142.71,1.2,0.0,537.575,49.5625,488.01250000000005,486.8125,107.94166630667432,4.59
2025-01-02 09:00:00+01:00,528.5,141.4,5.0,0.0,533.5,49.25,484.25,479.25,113.22474631653216,3.64
2025-01-02 09:15:00+01:00,501.375,141.4,7.3,0.0,508.675,49.3125,459.3625,452.0625,113.22474631653216,3.64
2025-01-02 09:30:00+01:00,500.5,141.4,13.9,0.0,514.4,49.4375,464.9625,451.0625,113.22474631653216,3.64
2025-01-02 09:45:00+01:00,480.375,141.4,25.5,0.0,505.875,45.6875,460.1875,434.6875,113.22474631653216,3.64
2025-01-02 10:00:00+01:00,478.625,130.25,34.5,0.0,513.125,33.9375,479.1875,444.6875,110.16612104766708,4.19
2025-01-02 10:15:00+01:00,432.25,130.25,44.7,0.0,476.95,34.0,442.95,398.25,110.16612104766708,4.19
2025-01-02 10:30:00+01:00,440.125,130.25,54.5,0.0,494.625,33.75,460.875,406.375,110.16612104766708,4.19
2025-01-02 10:45:00+01:00,434.875,130.25,64.1,0.0,498.975,33.875,465.1,401.0,110.16612104766708,4.19
2025-01-02 11:00:00+01:00,387.625,130.6,70.5,0.0,458.125,28.5,429.625,359.125,104.93865240633409,5.13
2025-01-02 11:15:00+01:00,355.25,130.6,79.4,0.0,434.65,21.6875,412.9625,333.5625,104.93865240633409,5.13
2025-01-02 11:30:00+01:00,403.375,130.6,88.6,0.0,491.975,20.9375,471.0375,382.4375,104.93865240633409,5.13
2025-01-02 11:45:00+01:00,411.25,130.6,87.4,0.0,498.65,26.3125,472.3375,384.9375,104.93865240633409,5.13
2025-01-02 12:00:00+01:00,391.125,133.89,102.6,0.0,493.725,12.25,481.475,378.875,101.49074755779527,5.75
2025-01-02 12:15:00+01:00,410.375,133.89,109.5,0.0,519.875,12.1875,507.6875,398.1875,101.49074755779527,5.75
2025-01-02 12:30:00+01:00,378.875,133.89,71.1,0.0,449.975,12.1875,437.7875,366.6875,101.49074755779527,5.75
2025-01-02 12:45:00+01:00,378.875,133.89,73.5,0.0,452.375,12.1875,440.1875,366.6875,101.49074755779527,5.75
2025-01-02 13:00:00+01:00,329.875,124.11,103.6,0.0,433.475,12.25,421.225,317.625,100.15607471319962,5.99
2025-01-02 13:15:00+01:00,298.375,124.11,114.6,0.0,412.975,12.125,400.85,286.25,100.15607471319962,5.99
2025-01-02 13:30:00+01:00,383.25,124.11,19.9,0.0,403.15,7.8125,395.3375,375.4375,100.15607471319962,5.99
2025-01-02 13:45:00+01:00,356.125,124.11,37.7,0.0,393.825,2.625,391.2,353.5,100.15607471319962,5.99
2025-01-02 14:00:00+01:00,340.375,126.45,11.9,0.0,352.275,1.3125,350.9625,339.0625,99.93362923910034,6.03
2025-01-02 14:15:00+01:00,367.5,126.45,2.4,0.0,369.9,1.3125,368.5875,366.1875,99.93362923910034,6.03
2025-01-02 14:30:00+01:00,396.375,126.45,13.3,0.0,409.675,0.125,409.55,396.25,99.93362923910034,6.03
2025-01-02 14:45:00+01:00,404.25,126.45,2.6,0.0,406.85,0.0,406.85,404.25,99.93362923910034,6.03
2025-01-02 15:00:00+01:00,385.875,130.11,0.9,0.0,386.775,0.875,385.9,385.0,106.7182161991283,4.81
2025-01-02 15:15:00+01:00,474.25,130.11,0.1,0.0,474.35,0.875,473.475,473.375,106.7182161991283,4.81
2025-01-02 15:30:00+01:00,461.125,130.11,1.1,0.0,462.225,0.1875,462.0375,460.9375,106.7182161991283,4.81
2025-01-02 15:45:00+01:00,500.5,130.11,5.6,0.0,506.1,0.125,505.975,500.375,106.7182161991283,4.81
2025-01-02 16:00:00+01:00,492.625,139.04,6.7,0.0,499.325,0.125,499.2,492.5,110.33295515324156,4.16
2025-01-02 16:15:00+01:00,463.75,139.04,0.9,0.0,464.65,0.125,464.525,463.625,110.33295515324156,4.16
2025-01-02 16:30:00+01:00,448.875,139.04,0.0,0.0,448.875,0.125,448.75,448.75,110.33295515324156,4.16
2025-01-02 16:45:00+01:00,471.625,139.04,0.0,0.0,471.625,0.125,471.5,471.5,110.33295515324156,4.16
2025-01-02 17:00:00+01:00,478.625,153.13,0.0,0.0,478.625,0.125,478.5,478.5,113.11352357948252,3.66
2025-01-02 17:15:00+01:00,452.375,153.13,0.0,0.0,452.375,0.125,452.25,452.25,113.11352357948252,3.66
2025-01-02 17:30:00+01:00,409.5,153.13,0.0,0.0,409.5,0.125,409.375,409.375,113.11352357948252,3.66
2025-01-02 17:45:00+01:00,414.75,153.13,0.0,0.0,414.75,0.125,414.625,414.625,113.11352357948252,3.66
2025-01-02 18:00:00+01:00,449.75,153.04,0.0,0.0,449.75,0.0,449.75,449.75,118.56343769491482,2.68
2025-01-02 18:15:00+01:00,431.375,153.04,0.0,0.0,431.375,0.0,431.375,431.375,118.56343769491482,2.68
2025-01-02 18:30:00+01:00,433.125,153.04,0.0,0.0,433.125,0.0,433.125,433.125,118.56343769491482,2.68
2025-01-02 18:45:00+01:00,420.0,153.04,0.0,0.0,420.0,0.0,420.0,420.0,118.56343769491482,2.68
2025-01-02 19:00:00+01:00,426.125,153.06,0.0,0.0,426.125,0.0,426.125,426.125,122.67867896575144,1.94
2025-01-02 19:15:00+01:00,447.125,153.06,0.0,0.0,447.125,0.0,447.125,447.125,122.67867896575144,1.94
2025-01-02 19:30:00+01:00,435.75,153.06,0.0,0.0,435.75,0.0,435.75,435.75,122.67867896575144,1.94
2025-01-02 19:45:00+01:00,421.75,153.06,0.0,0.0,421.75,0.0,421.75,421.75,122.67867896575144,1.94
2025-01-02 20:00:00+01:00,413.875,131.07,0.0,0.0,413.875,0.0,413.875,413.875,124.12457454739676,1.68
2025-01-02 20:15:00+01:00,439.25,131.07,0.0,0.0,439.25,0.0,439.25,439.25,124.12457454739676,1.68
2025-01-02 20:30:00+01:00,401.625,131.07,0.0,0.0,401.625,0.0,401.625,401.625,124.12457454739676,1.68
2025-01-02 20:45:00+01:00,399.0,131.07,0.0,0.0,399.0,0.0,399.0,399.0,124.12457454739676,1.68
2025-01-02 21:00:00+01:00,395.5,120.23,0.0,0.0,395.5,0.0,395.5,395.5,124.18018591592156,1.67
2025-01-02 21:15:00+01:00,365.75,120.23,0.0,0.0,365.75,0.0,365.75,365.75,124.18018591592156,1.67
2025-01-02 21:30:00+01:00,327.25,120.23,0.0,0.0,327.25,0.0,327.25,327.25,124.18018591592156,1.67
2025-01-02 21:45:00+01:00,271.25,120.23,0.0,0.0,271.25,0.0,271.25,271.25,124.18018591592156,1.67
2025-01-02 22:00:00+01:00,245.875,117.97,0.0,0.0,245.875,0.0,245.875,245.875,123.84651770477264,1.73
2025-01-02 22:15:00+01:00,215.25,117.97,0.0,0.0,215.25,0.0,215.25,215.25,123.84651770477264,1.73
2025-01-02 22:30:00+01:00,210.875,117.97,0.0,0.0,210.875,0.0,210.875,210.875,123.84651770477264,1.73
2025-01-02 22:45:00+01:00,198.625,117.97,0.0,0.0,198.625,0.0,198.625,198.625,123.84651770477264,1.73
2025-01-02 23:00:00+01:00,202.125,112.03,0.0,0.0,202.125,0.0,202.125,202.125,122.06695391197844,2.05
2025-01-02 23:15:00+01:00,197.75,112.03,0.0,0.0,197.75,0.0,197.75,197.75,122.06695391197844,2.05
2025-01-02 23:30:00+01:00,203.875,112.03,0.0,0.0,203.875,0.0,203.875,203.875,122.06695391197844,2.05
2025-01-02 23:45:00+01:00,199.5,112.03,0.0,0.0,199.5,0.0,199.5,199.5,122.06695391197844,2.05
2025-01-03 00:00:00+01:00,184.625,105.68,0.0,0.0,184.625,0.0,184.625,184.625,120.78789243590758,2.28
2025-01-03 00:15:00+01:00,193.375,105.68,0.0,0.0,193.375,0.0,193.375,193.375,120.78789243590758,2.28
2025-01-03 00:30:00+01:00,198.625,105.68,0.0,0.0,198.625,0.0,198.625,198.625,120.78789243590758,2.28
2025-01-03 00:45:00+01:00,208.25,105.68,0.0,0.0,208.25,0.0,208.25,208.25,120.78789243590758,2.28
2025-01-03 01:00:00+01:00,211.75,98.54,0.0,0.0,211.75,0.0,211.75,211.75,121.28839475263096,2.19
2025-01-03 01:15:00+01:00,203.875,98.54,0.0,0.0,203.875,0.0,203.875,203.875,121.28839475263096,2.19
2025-01-03 01:30:00+01:00,197.75,98.54,0.0,0.0,197.75,0.0,197.75,197.75,121.28839475263096,2.19
2025-01-03 01:45:00+01:00,199.5,98.54,0.0,0.0,199.5,0.0,199.5,199.5,121.28839475263096,2.19
2025-01-03 02:00:00+01:00,201.25,92.04,0.0,0.0,201.25,0.0,201.25,201.25,121.12156064705653,2.22
2025-01-03 02:15:00+01:00,208.25,92.04,0.0,0.0,208.25,0.0,208.25,208.25,121.12156064705653,2.22
2025-01-03 02:30:00+01:00,196.0,92.04,0.0,0.0,196.0,0.0,196.0,196.0,121.12156064705653,2.22
2025-01-03 02:45:00+01:00,182.0,92.04,0.0,0.0,182.0,0.0,182.0,182.0,121.12156064705653,2.22
2025-01-03 03:00:00+01:00,189.875,89.37,0.0,0.0,189.875,0.0,189.875,189.875,121.9557311749288,2.07
2025-01-03 03:15:00+01:00,197.75,89.37,0.0,0.0,197.75,0.0,197.75,197.75,121.9557311749288,2.07
2025-01-03 03:30:00+01:00,199.5,89.37,0.0,0.0,199.5,0.0,199.5,199.5,121.9557311749288,2.07
2025-01-03 03:45:00+01:00,190.75,89.37,0.0,0.0,190.75,0.0,190.75,190.75,121.9557311749288,2.07
2025-01-03 04:00:00+01:00,192.5,80.99,0.0,0.0,192.5,0.0,192.5,192.5,123.23479265099964,1.84
2025-01-03 04:15:00+01:00,199.5,80.99,0.0,0.0,199.5,0.0,199.5,199.5,123.23479265099964,1.84
2025-01-03 04:30:00+01:00,199.5,80.99,0.0,0.0,199.5,0.0,199.5,199.5,123.23479265099964,1.84
2025-01-03 04:45:00+01:00,202.125,80.99,0.0,0.0,202.125,0.0,202.125,202.125,123.23479265099964,1.84
2025-01-03 05:00:00+01:00,200.375,99.97,0.0,0.0,200.375,0.0,200.375,200.375,124.06896317887193,1.69
2025-01-03 05:15:00+01:00,197.75,99.97,0.0,0.0,197.75,0.0,197.75,197.75,124.06896317887193,1.69
2025-01-03 05:30:00+01:00,208.25,99.97,0.0,0.0,208.25,0.0,208.25,208.25,124.06896317887193,1.69
2025-01-03 05:45:00+01:00,224.0,99.97,0.0,0.0,224.0,0.0,224.0,224.0,124.06896317887193,1.69
2025-01-03 06:00:00+01:00,281.75,108.81,0.0,0.0,281.75,0.0,281.75,281.75,123.6796835991982,1.76
2025-01-03 06:15:00+01:00,357.0,108.81,0.0,0.0,357.0,0.0,357.0,357.0,123.6796835991982,1.76
2025-01-03 06:30:00+01:00,385.875,108.81,0.0,0.0,385.875,0.0,385.875,385.875,123.6796835991982,1.76
2025-01-03 06:45:00+01:00,435.75,108.81,0.0,0.0,435.75,0.0,435.75,435.75,123.6796835991982,1.76
2025-01-03 07:00:00+01:00,469.875,113.19,0.0,0.0,469.875,0.125,469.75,469.75,125.51485876051724,1.43
2025-01-03 07:15:00+01:00,500.5,113.19,0.0,0.0,500.5,20.625,479.875,479.875,125.51485876051724,1.43
2025-01-03 07:30:00+01:00,470.75,113.19,0.0,0.0,470.75,24.3125,446.4375,446.4375,125.51485876051724,1.43
2025-01-03 07:45:00+01:00,488.25,113.19,0.0,0.0,488.25,37.125,451.125,451.125,125.51485876051724,1.43
2025-01-03 08:00:00+01:00,506.625,117.0,0.0,0.0,506.625,50.625,456.0,456.0,128.62909539790712,0.87
2025-01-03 08:15:00+01:00,513.625,117.0,0.0,0.0,513.625,64.5625,449.0625,449.0625,128.62909539790712,0.87
